2018-07-24 13:53:59.576 [main] INFO  [org.springframework.ui.freemarker.SpringTemplateLoader:61] [,] - SpringTemplateLoader for FreeMarker: using resource loader [org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@18acfe88: startup date [Tue Jul 24 13:53:45 CST 2018]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@61942c1] and template loader path [classpath:/templates/]
2018-07-24 13:53:59.576 [main] INFO  [org.springframework.web.servlet.view.freemarker.FreeMarkerConfigurer:127] [,] - ClassTemplateLoader for Spring macros added to FreeMarker configuration
2018-07-24 13:54:00.321 [main] WARN  [org.springframework.boot.starter.redis.RedisStarterDeprecationWarningAutoConfiguration:43] [,] - spring-boot-starter-redis is deprecated as of Spring Boot 1.4, please migrate to spring-boot-starter-data-redis
2018-07-24 13:54:00.440 [main] WARN  [com.netflix.config.sources.URLConfigurationSource:121] [,] - No URLs will be polled as dynamic configuration sources.
2018-07-24 13:54:00.440 [main] INFO  [com.netflix.config.sources.URLConfigurationSource:122] [,] - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2018-07-24 13:54:00.446 [main] WARN  [com.netflix.config.sources.URLConfigurationSource:121] [,] - No URLs will be polled as dynamic configuration sources.
2018-07-24 13:54:00.446 [main] INFO  [com.netflix.config.sources.URLConfigurationSource:122] [,] - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2018-07-24 13:54:00.665 [main] INFO  [org.springframework.scheduling.concurrent.ThreadPoolTaskScheduler:165] [,] - Initializing ExecutorService 
2018-07-24 13:54:00.984 [main] INFO  [org.springframework.jmx.export.annotation.AnnotationMBeanExporter:431] [,] - Registering beans for JMX exposure on startup
2018-07-24 13:54:00.988 [main] INFO  [org.springframework.jmx.export.annotation.AnnotationMBeanExporter:916] [,] - Bean with name 'dataSource' has been autodetected for JMX exposure
2018-07-24 13:54:00.989 [main] INFO  [org.springframework.jmx.export.annotation.AnnotationMBeanExporter:916] [,] - Bean with name 'statFilter' has been autodetected for JMX exposure
2018-07-24 13:54:01.001 [main] INFO  [org.springframework.jmx.export.annotation.AnnotationMBeanExporter:916] [,] - Bean with name 'environmentManager' has been autodetected for JMX exposure
2018-07-24 13:54:01.004 [main] INFO  [org.springframework.jmx.export.annotation.AnnotationMBeanExporter:916] [,] - Bean with name 'configurationPropertiesRebinder' has been autodetected for JMX exposure
2018-07-24 13:54:01.005 [main] INFO  [org.springframework.jmx.export.annotation.AnnotationMBeanExporter:916] [,] - Bean with name 'refreshEndpoint' has been autodetected for JMX exposure
2018-07-24 13:54:01.006 [main] INFO  [org.springframework.jmx.export.annotation.AnnotationMBeanExporter:916] [,] - Bean with name 'restartEndpoint' has been autodetected for JMX exposure
2018-07-24 13:54:01.008 [main] INFO  [org.springframework.jmx.export.annotation.AnnotationMBeanExporter:916] [,] - Bean with name 'refreshScope' has been autodetected for JMX exposure
2018-07-24 13:54:01.011 [main] INFO  [org.springframework.jmx.export.annotation.AnnotationMBeanExporter:678] [,] - Located managed bean 'environmentManager': registering with JMX server as MBean [org.springframework.cloud.context.environment:name=environmentManager,type=EnvironmentManager]
2018-07-24 13:54:01.030 [main] INFO  [org.springframework.jmx.export.annotation.AnnotationMBeanExporter:678] [,] - Located managed bean 'restartEndpoint': registering with JMX server as MBean [org.springframework.cloud.context.restart:name=restartEndpoint,type=RestartEndpoint]
2018-07-24 13:54:01.044 [main] INFO  [org.springframework.jmx.export.annotation.AnnotationMBeanExporter:678] [,] - Located managed bean 'refreshScope': registering with JMX server as MBean [org.springframework.cloud.context.scope.refresh:name=refreshScope,type=RefreshScope]
2018-07-24 13:54:01.060 [main] INFO  [org.springframework.jmx.export.annotation.AnnotationMBeanExporter:678] [,] - Located managed bean 'configurationPropertiesRebinder': registering with JMX server as MBean [org.springframework.cloud.context.properties:name=configurationPropertiesRebinder,context=18acfe88,type=ConfigurationPropertiesRebinder]
2018-07-24 13:54:01.068 [main] INFO  [org.springframework.jmx.export.annotation.AnnotationMBeanExporter:671] [,] - Located MBean 'dataSource': registering with JMX server as MBean [com.alibaba.druid.pool:name=dataSource,type=DruidDataSource]
2018-07-24 13:54:01.070 [main] INFO  [org.springframework.jmx.export.annotation.AnnotationMBeanExporter:678] [,] - Located managed bean 'refreshEndpoint': registering with JMX server as MBean [org.springframework.cloud.endpoint:name=refreshEndpoint,type=RefreshEndpoint]
2018-07-24 13:54:01.072 [main] INFO  [org.springframework.jmx.export.annotation.AnnotationMBeanExporter:671] [,] - Located MBean 'statFilter': registering with JMX server as MBean [com.alibaba.druid.filter.stat:name=statFilter,type=StatFilter]
